Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Campina,Нежный с Соком Абрикоса и Манго [Campina],50 кКал,"1,5 г","0,1 г",11 г
Campina,Нежный с Соком Арбуза [Campina],50 кКал,"1,5 г","0,1 г",11 г
Campina,Нежный с Соком Вишни [Campina],85 кКал,"2,5 г","1,2 г",16 г
Campina,Нежный с Соком Граната и Малины [Campina],64 кКал,"1,4 г","0,1 г","14,2 г"
Campina,Нежный с Соком Клубники [Campina],85 кКал,"2,5 г","1,2 г",16 г
Campina,Нежный с Соком Лесных Ягод [Campina],50 кКал,"1,5 г","0,1 г",11 г
Campina,Нежный с Соком Малины и Земляники [Campina],50 кКал,"1,5 г","0,1 г",11 г
Campina,Нежный Сливочный с Соком Малины и Земляники [Campina],120 кКал,"2,4 г",5 г,16 г
Campina,Питьевой Йогурт Нежный [Campina],60 кКал,"1,4 г","0,1 г",14 г
Campina,"Продукт Йогуртный ""Нежный"" с Соком Клубники [Campina]",94 кКал,"2,5 г","1,2 г","18,1 г"
Campina,Продукт Йогуртный Нежный [Campina],95 кКал,"2,5 г","1,2 г",18 г
Campina,Продукт Йогуртный с Соком Лесных Ягод Нежный [Campina],85 кКал,"2,5 г","1,2 г",16 г
Campina,Пудинг Молочный Ванильный со Взбитыми Сливками [Campina],94 кКал,3 г,"1,2 г",18 г
Campina,Пудинг Молочный Шоколадный со Взбитыми Сливками [Campina],97 кКал,"3,1 г","1,3 г",18 г
Campina,Пудинг Нежный Карамельный [Campina],108 кКал,"2,9 г","2,3 г",19 г
Campina,Сливки 10% [Campina],120 кКал,"2,8 г",10 г,"4,4 г"
Campina,Сливки 10% [Campina],12 кКал,"0,3 г",1 г,"0,4 г"
Campina,Сливки 5% [Campina],73 кКал,"2,6 г",5 г,"4,5 г"
Campina,Сливки 8% [Campina],100 кКал,"2,6 г",8 г,"4,5 г"
Campina,Сливки для Кофе [Campina],120 кКал,"2,8 г",10 г,"4,4 г"
Campina,Сливки для Кофе 10% [Campina],12 кКал,"0,3 г",1 г,"0,4 г"
Campina,Сливки для Кофе Light 5% [Campina],73 кКал,"2,6 г",5 г,"4,5 г"
Campina,"Сливки для Кофе со Вкусом ""Корица"" [Campina]",100 кКал,"2,6 г",8 г,"4,5 г"
Campina,Сливки Питьевые Стерилизованные [Campina],12 кКал,"0,3 г",1 г,"0,5 г"
Campina,Сливки Порционные [Campina],12 кКал,"0,3 г",1 г,"0,5 г"
Campina,Шоколадный Пудинг [Campina],100 кКал,"2,2 г","2,5 г",17 г
