Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Салаты,Салат из белокачанной капусты,"67,9 кКал","1,8 г","3,6 г","7,6 г"
Салаты,Салат из белокочанной и морской капусты,"84,6 кКал","1,8 г","5,1 г","8,4 г"
Салаты,Салат из белокочанной капусты с кальмарами,"229,5 кКал",14 г,"17,7 г","3,7 г"
Салаты,Салат из белокочанной капусты с сельдью и шпиком,"185,6 кКал",13 г,13 г,"4,4 г"
Салаты,Салат из белокочанной капусты с яблоками и сельдереем,"85,3 кКал","1,6 г",5 г,9 г
Салаты,Салат из белых грибов или шампиньонов,"62,3 кКал","5,2 г","2,5 г","5,2 г"
Салаты,Салат из бобов,"157,4 кКал","3,3 г","13,9 г",5 г
Салаты,Салат из грибов и квашеной капусты,"120,3 кКал",2 г,"8,7 г","8,9 г"
Салаты,Салат из грибов с сельдью,"135,7 кКал","8,2 г","10,8 г","1,6 г"
Салаты,Салат из зелени с дичью,"230,4 кКал","6,8 г","18,5 г","9,7 г"
Салаты,Салат из кабачков и помидоров,"103,4 кКал","1,1 г",9 г,"4,8 г"
Салаты,Салат из кальмаров с яблоками,"315,3 кКал","16,4 г","21,6 г","14,7 г"
Салаты,Салат из капусты с апельсинами,"99,1 кКал","2,5 г","5,3 г","11,1 г"
Салаты,Салат из капусты с грибами,"106,6 кКал","5,9 г","5,5 г",9 г
Салаты,Салат из капусты с яблоками,"32,4 кКал","1,5 г","0,2 г","6,5 г"
Салаты,Салат из капусты с яблоками,"60,2 кКал","2,5 г","3,1 г",6 г
Салаты,Салат из капусты с яблоками и луком,"71,7 кКал","1,1 г","2,3 г","12,4 г"
Салаты,Салат из картофеля с морской капустой и свеклой,114 кКал,"2,1 г","7,8 г","9,4 г"
Салаты,Салат из картофеля с редькой и яблоками,"205,8 кКал","4,2 г","17,9 г","7,5 г"
Салаты,Салат из квашенной капусты,"77,8 кКал","1,6 г","3,1 г","11,6 г"
Салаты,Салат из квашенной капусты и свеклы,"69,9 кКал","1,9 г",5 г,"4,6 г"
Салаты,Салат из квашеной капусты,"101,7 кКал","1,4 г","8,1 г","6,2 г"
Салаты,Салат из квашеной капусты с селью,"165,3 кКал",8 г,"11,4 г","8,3 г"
