Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Кондитерские_изделия,"Пудинг, банановый, обычный, приготовленный на цельном молоке",111 кКал,"2,74 г","2,89 г","18,44 г"
Кондитерские_изделия,"Пудинг, банановый, сухая смесь, быстрого приготовления",367 кКал,0 г,"0,6 г","92,7 г"
Кондитерские_изделия,"Пудинг, банановый, сухая смесь, быстрого приготовления, с доб масла",386 кКал,0 г,"4,4 г",89 г
Кондитерские_изделия,"Пудинг, банановый, сухая смесь, обычный",366 кКал,0 г,"0,4 г","92,7 г"
Кондитерские_изделия,"Пудинг, банановый, сухая смесь, обычный, с доб масла",387 кКал,0 г,5 г,"88,1 г"
Кондитерские_изделия,"Пудинг, ванильный, быстрого приготовления, приготовленный на цельном молоке",114 кКал,"2,7 г","2,9 г","19,7 г"
Кондитерские_изделия,"Пудинг, ванильный, готовый к употреблению",130 кКал,"1,45 г","3,78 г","22,6 г"
Кондитерские_изделия,"Пудинг, ванильный, готовый к употреблению, обезжиренный",89 кКал,"2,02 г",0 г,"20,16 г"
Кондитерские_изделия,"Пудинг, ванильный, обычный, приготовленный на цельном молоке",113 кКал,"2,8 г","2,9 г","18,82 г"
Кондитерские_изделия,"Пудинг, ванильный, сухая смесь, быстрого приготовления",377 кКал,0 г,"0,6 г","92,9 г"
Кондитерские_изделия,"Пудинг, ванильный, сухая смесь, обычный",379 кКал,"0,3 г","0,4 г","92,9 г"
Кондитерские_изделия,"Пудинг, ванильный, сухая смесь, обычный, с доб масла",369 кКал,"0,3 г","1,1 г","92,4 г"
Кондитерские_изделия,"Пудинг, все вкусы, исключая шоколадный, низкокалорийный, быстрого приготовления, сухая смесь",350 кКал,"0,81 г","0,9 г","83,86 г"
Кондитерские_изделия,"Пудинг, все вкусы, исключая шоколадный, низкокалорийный, обычный, сухая смесь",351 кКал,"1,6 г","0,1 г","85,14 г"
Кондитерские_изделия,"Пудинг, из тапиоки, готовый к употреблению",130 кКал,"1,95 г","3,88 г","21,69 г"
Кондитерские_изделия,"Пудинг, из тапиоки, готовый к употреблению, обезжиренный",94 кКал,"1,44 г","0,35 г","21,31 г"
Кондитерские_изделия,"Пудинг, из тапиоки, сухая смесь",369 кКал,"0,1 г","0,1 г","94,1 г"
Кондитерские_изделия,"Пудинг, из тапиоки, сухая смесь, без доб соли",369 кКал,"0,1 г","0,1 г","94,1 г"
Кондитерские_изделия,"Пудинг, лимонный обычный, приготовленный с сахаром, яичным желтком и водой",109 кКал,"0,65 г","1,12 г","24,2 г"
Кондитерские_изделия,"Пудинг, лимонный, сухая смесь, быстрого приготовления",378 кКал,0 г,"0,7 г","95,4 г"
Кондитерские_изделия,"Пудинг, лимонный, сухая смесь, быстрого приготовления, приготовленный на цельном молоке",115 кКал,"2,7 г","2,9 г","20,1 г"
Кондитерские_изделия,"Пудинг, лимонный, сухая смесь, обычный",363 кКал,"0,1 г","0,5 г","91,7 г"
Кондитерские_изделия,"Пудинг, лимонный, сухая смесь, обычный, с доб масла, калия, натрия",366 кКал,"0,1 г","1,5 г","90,2 г"
Кондитерские_изделия,"Пудинг, рисовый, готовый к употреблению",108 кКал,"3,23 г","2,15 г","18,09 г"
Кондитерские_изделия,"Пудинг, рисовый, приготовленный на цельном молоке",121 кКал,"3,25 г","2,82 г","20,58 г"
Кондитерские_изделия,"Пудинг, рисовый, сухая смесь",376 кКал,"2,7 г","0,1 г","90,5 г"
Кондитерские_изделия,"Пудинг, с кокосовым кремом, обычный, приготовленный на цельном молоке",114 кКал,3 г,"3,8 г","17,5 г"
Кондитерские_изделия,"Пудинг, с кокосовым кремом, приготовленный на цельном молоке",117 кКал,"2,9 г","3,5 г",19 г
Кондитерские_изделия,"Пудинг, с кокосовым кремом, сухая смесь, быстрого приготовления",415 кКал,"0,9 г",10 г,"79,5 г"
Кондитерские_изделия,"Пудинг, с кокосовым кремом, сухая смесь, обычный",434 кКал,1 г,"11,36 г","80,24 г"
Кондитерские_изделия,"Пудинг, со вкусом шоколада, низкокалорийный, быстрого приготовления, сухая смесь",356 кКал,"5,3 г","2,4 г","72,1 г"
Кондитерские_изделия,"Пудинг, со вкусом шоколада, низкокалорийный, обычный, сухая смесь",365 кКал,"10,08 г",3 г,"64,32 г"
Кондитерские_изделия,"Пудинг, шоколадный, быстрого приготовления, приготовленный на цельном молоке",111 кКал,"3,1 г","3,1 г","17,8 г"
Кондитерские_изделия,"Пудинг, шоколадный, готовый к употреблению",142 кКал,"2,09 г","4,6 г","23,01 г"
Кондитерские_изделия,"Пудинг, шоколадный, готовый к употреблению, обезжиренный",93 кКал,"1,93 г","0,3 г","20,57 г"
Кондитерские_изделия,"Пудинг, шоколадный, приготовленный на цельном молоке",120 кКал,"3,16 г","3,15 г","18,84 г"
Кондитерские_изделия,"Пудинг, шоколадный, сухая смесь, быстрого приготовления",378 кКал,"2,3 г","1,9 г","84,3 г"
Кондитерские_изделия,"Пудинг, шоколадный, сухая смесь, обычный",362 кКал,"2,6 г","2,1 г","84,8 г"
