Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Рыба_и_морепродукты,"Килька соленая с луком и маслом, по 1-98",169 кКал,10 г,"13,8 г","1,1 г"
Рыба_и_морепродукты,Китовое мясо,119 кКал,"22,5 г","3,2 г",0 г
Рыба_и_морепродукты,"Китовые, белуга, мясо сушеное (Аляска)",327 кКал,"69,86 г","5,34 г",0 г
Рыба_и_морепродукты,"Китовые, белуга, мясо сырое (Аляска)",111 кКал,"26,5 г","0,5 г",0 г
Рыба_и_морепродукты,"Китовые, белуга, плавник сырой (Аляска)",271 кКал,19 г,"21,7 г",0 г
Рыба_и_морепродукты,Клыкач,203 кКал,"14,4 г","16,1 г",0 г
Рыба_и_морепродукты,"Корифена, приготовленная на жару",109 кКал,"23,72 г","0,9 г",0 г
Рыба_и_морепродукты,"Корифена, сырая",85 кКал,"18,5 г","0,7 г",0 г
Рыба_и_морепродукты,"Корюшка зубастая, азиатская",102 кКал,"15,4 г","4,5 г",0 г
Рыба_и_морепродукты,"Корюшка, сушеная, (Аляска)",386 кКал,"56,19 г","17,9 г",0 г
Рыба_и_морепродукты,"Котлеты из трески, по 1-380",164 кКал,"12,6 г","5,9 г",15 г
Рыба_и_морепродукты,"Краб дандженесский, приготовленный на пару",110 кКал,"22,32 г","1,24 г","0,95 г"
Рыба_и_морепродукты,"Краб дандженесский, сырой",86 кКал,"17,41 г","0,97 г","0,74 г"
Рыба_и_морепродукты,Краб камчатский (мясо),82 кКал,"18,2 г",1 г,0 г
Рыба_и_морепродукты,"Краб камчатский, приготовленный на пару",97 кКал,"19,35 г","1,54 г",0 г
Рыба_и_морепродукты,"Краб камчатский, сырой",84 кКал,"18,29 г","0,6 г",0 г
Рыба_и_морепродукты,"Краб синий, консервированный",83 кКал,"17,88 г","0,74 г",0 г
Рыба_и_морепродукты,"Краб синий, крабовые пироженные",155 кКал,"20,21 г","7,52 г","0,48 г"
Рыба_и_морепродукты,"Краб синий, приготовленный на пару",83 кКал,"17,88 г","0,74 г",0 г
Рыба_и_морепродукты,"Краб синий, сырой",87 кКал,"18,06 г","1,08 г","0,04 г"
Рыба_и_морепродукты,"Краб-стригун, приготовленный на пару",115 кКал,"23,72 г","1,51 г",0 г
Рыба_и_морепродукты,"Краб-стригун, сырой",90 кКал,"18,5 г","1,18 г",0 г
Рыба_и_морепродукты,"Крабовое мясо из сурими (искуственное), крабовые палочки",95 кКал,"7,62 г","0,46 г","14,5 г"
Рыба_и_морепродукты,Крабы консервированные,85 кКал,"18,7 г","1,1 г",0 г
Рыба_и_морепродукты,Красноглазка,126 кКал,"21,9 г","4,2 г",0 г
Рыба_и_морепродукты,Красноперка дальневосточная,100 кКал,"18,3 г",3 г,0 г
Рыба_и_морепродукты,Креветка антарктическая (мясо) варено-мороженая,98 кКал,"20,5 г","1,6 г","0,3 г"
Рыба_и_морепродукты,Креветка антарктическая натуральная. Консервы,82 кКал,"17,7 г","1,1 г","0,3 г"
Рыба_и_морепродукты,Креветка дальневосточная (мясо),87 кКал,"18,3 г","1,2 г","0,8 г"
Рыба_и_морепродукты,"Креветка дальневосточныя натуральная, консервы",134 кКал,"28,7 г","1,2 г","2,2 г"
Рыба_и_морепродукты,Креветка приготовленная,99 кКал,"23,98 г","0,28 г","0,2 г"
Рыба_и_морепродукты,Креветка сырая,85 кКал,"20,1 г","0,51 г",0 г
Рыба_и_морепродукты,"Креветка, все виды, консервированная",100 кКал,"20,42 г","1,36 г",0 г
Рыба_и_морепродукты,"Креветка, все виды, обжаренная в панировке",242 кКал,"21,39 г","12,28 г","11,07 г"
Рыба_и_морепродукты,"Креветка, все виды, приготовленная на пару",119 кКал,"22,78 г","1,7 г","1,52 г"
Рыба_и_морепродукты,"Креветка, все виды, сырая",71 кКал,"13,61 г","1,01 г","0,91 г"
Рыба_и_морепродукты,Креветочное мясо из сурими (искусственное),101 кКал,"12,39 г","1,47 г","9,13 г"
Рыба_и_морепродукты,Кубера,96 кКал,"20,3 г","1,6 г",0 г
Рыба_и_морепродукты,"Кумжа, все виды, приготовленная на жару",133 кКал,"21,46 г","4,63 г",0 г
Рыба_и_морепродукты,"Кумжа, все виды, сырая",104 кКал,"16,74 г","3,61 г",0 г
