Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Фрукты_и_ягоды,Вакциниум сетчатый (охело ),28 кКал,"0,38 г","0,22 г","6,84 г"
Фрукты_и_ягоды,Варенье из айвы,273 кКал,"0,4 г","0,2 г","70,6 г"
Фрукты_и_ягоды,Варенье из груши,273 кКал,"0,3 г","0,2 г","70,8 г"
Фрукты_и_ягоды,Варенье из кизила,274 кКал,"0,4 г",0 г,"72,3 г"
Фрукты_и_ягоды,Варенье из клубники,285 кКал,"0,3 г","0,1 г",74 г
Фрукты_и_ягоды,Варенье из малины,273 кКал,"0,6 г","0,2 г","70,4 г"
Фрукты_и_ягоды,Варенье из мандаринов,294 кКал,"0,7 г","0,2 г","75,9 г"
Фрукты_и_ягоды,Варенье из персиков,258 кКал,"0,5 г",0 г,"66,8 г"
Фрукты_и_ягоды,Варенье из рябины черноплодной,387 кКал,"0,4 г",0 г,"74,8 г"
Фрукты_и_ягоды,Варенье из сливы,288 кКал,"0,4 г","0,3 г","74,2 г"
Фрукты_и_ягоды,Варенье из яблок,265 кКал,"0,4 г","0,3 г","68,2 г"
Фрукты_и_ягоды,Виноград,72 кКал,"0,6 г","0,6 г","15,4 г"
Фрукты_и_ягоды,Виноград американский (с грубой кожурой),67 кКал,"0,63 г","0,35 г","16,25 г"
Фрукты_и_ягоды,"Виноград киш-миш, консервированный в водной заливке",40 кКал,"0,5 г","0,11 г","9,7 г"
Фрукты_и_ягоды,"Виноград киш-миш, консервированный в насыщенном сахарном сиропе",76 кКал,"0,48 г","0,1 г","19,05 г"
Фрукты_и_ягоды,"Виноград, красный или белый, европейский (например, киш-миш)",69 кКал,"0,72 г","0,16 г","17,2 г"
Фрукты_и_ягоды,"Виноград, мускатный",57 кКал,"0,81 г","0,47 г","10,03 г"
Фрукты_и_ягоды,Вишневый компот. Консервы,101 кКал,"0,6 г","0,3 г","23,7 г"
Фрукты_и_ягоды,Вишня,52 кКал,"0,8 г","0,2 г","10,6 г"
Фрукты_и_ягоды,Вишня,50 кКал,1 г,"0,3 г","10,58 г"
Фрукты_и_ягоды,Вишня войлочная,39 кКал,0 г,0 г,9 г
Фрукты_и_ягоды,"Вишня замороженная, неподслащенная",46 кКал,"0,92 г","0,44 г","9,42 г"
Фрукты_и_ягоды,"Вишня коктейльная, консервированная",165 кКал,"0,22 г","0,21 г","38,77 г"
Фрукты_и_ягоды,"Вишня Монморанси, сушеная, подслащенная",333 кКал,"1,25 г","0,73 г","77,95 г"
Фрукты_и_ягоды,"Вишня, консервированная в водной заливке",36 кКал,"0,77 г","0,1 г","7,84 г"
