Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Напитки_алкогольные,Коньяк ординарный «три звездочки»,239 кКал,0 г,0 г,"1,5 г"
Напитки_алкогольные,Ликер Вишневый,299 кКал,0 г,0 г,40 г
Напитки_алкогольные,"Ликер, Creme de Menthe (Мятный Крем Зеленый), 72 градуса (36 проц спирта)",371 кКал,0 г,"0,3 г","41,6 г"
Напитки_алкогольные,"Ликер, кофе со сливками, 34 градуса (17 проц. спирта)",327 кКал,"2,8 г","15,7 г","20,9 г"
Напитки_алкогольные,"Ликер, кофейный, 53 градусов (26,5 проц. спирта)",336 кКал,"0,1 г","0,3 г","46,8 г"
Напитки_алкогольные,"Ликер, кофейный, 63 градуса (31,5 проц. спирта)",308 кКал,"0,1 г","0,3 г","32,2 г"
Напитки_алкогольные,Наливка «Сливянка»,215 кКал,0 г,0 г,28 г
Напитки_алкогольные,"Настойка горькая ""Русский сувенир""",248 кКал,0 г,0 г,"6,4 г"
Напитки_алкогольные,Пиво Жигулёвское,37 кКал,"0,6 г",0 г,"4,8 г"
Напитки_алкогольные,"Пиво светлое, с долей сухих в-в в исходном сусле 11%",42 кКал,"0,3 г",0 г,"4,6 г"
Напитки_алкогольные,"Пиво светлое, с долей сухих в-в в исходном сусле 20%",75 кКал,"0,4 г",0 г,"7,6 г"
Напитки_алкогольные,"Пиво темное, с долей сухих в-в в исходном сусле 13%",48 кКал,"0,3 г",0 г,"5,7 г"
Напитки_алкогольные,"Пиво темное, с долей сухих в-в в исходном сусле 20%",74 кКал,"0,4 г",0 г,"8,7 г"
Напитки_алкогольные,"Пиво, обычное, BUDWEISER",41 кКал,"0,36 г",0 г,"2,97 г"
Напитки_алкогольные,"Пиво, обычное, все виды",43 кКал,"0,46 г",0 г,"3,55 г"
Напитки_алкогольные,"Пиво, светлое",29 кКал,"0,24 г",0 г,"1,64 г"
Напитки_алкогольные,"Пиво, светлое, BUD LIGHT",29 кКал,"0,25 г",0 г,"1,3 г"
Напитки_алкогольные,"Пиво, светлое, BUDWEISER SELECT",28 кКал,"0,2 г",0 г,"0,87 г"
Напитки_алкогольные,"Пиво, светлое, MICHELOB ULTRA",27 кКал,"0,17 г",0 г,"0,73 г"
Напитки_алкогольные,"Пинаколада, консервированная",237 кКал,"0,6 г","7,6 г","27,5 г"
Напитки_алкогольные,"Пинаколада, приготовленная по рецепту",174 кКал,"0,42 г","1,88 г","22,36 г"
Напитки_алкогольные,"Ром, дистиллированный, 80 градусов (40 проц. спирта)",231 кКал,0 г,0 г,0 г
Напитки_алкогольные,"Саке, рисовая водка",134 кКал,"0,5 г",0 г,5 г
Напитки_алкогольные,"Текила Санрайз, консервированная",110 кКал,"0,3 г","0,1 г","11,3 г"
