Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Крошка_Картошка,Картофель с Укропом и Растительным Маслом [Крошка-Картошка],129 кКал,"1,9 г","6,9 г","14,7 г"
Крошка_Картошка,Клубенёк по-Французски с Жульеном с Курицей и Грибами [Крошка-Картошка],84 кКал,"3,1 г",1 г,"15,7 г"
Крошка_Картошка,Клубенёк с Деревенской Сметаной [Крошка-Картошка],128 кКал,"3,4 г","8,4 г","9,6 г"
Крошка_Картошка,Клубенёк с Красной Рыбкой [Крошка-Картошка],142 кКал,8 г,"8,6 г","8,1 г"
Крошка_Картошка,Клубничный Фреш [Крошка-Картошка],72 кКал,"0,8 г","0,2 г","16,8 г"
Крошка_Картошка,Краб Ролл [Крошка-Картошка],292 кКал,"5,5 г","17,8 г","27,5 г"
Крошка_Картошка,Крошка-Картошка с Сыром,130 кКал,"6,1 г",6 г,"10,6 г"
Крошка_Картошка,Куриный [Крошка-Картошка],328 кКал,"7,4 г",31 г,"4,9 г"
Крошка_Картошка,Куриный Пай [Крошка-Картошка],448 кКал,16 г,30 г,28 г
Крошка_Картошка,Лапша Куриная [Крошка-Картошка],60 кКал,"2,8 г","4,8 г","1,5 г"
Крошка_Картошка,Мини Биф Ролл [Крошка-Картошка],232 кКал,"7,8 г",9 г,"28,6 г"
Крошка_Картошка,Молочный Коктейль [Крошка-Картошка],112 кКал,"3,9 г",3 г,18 г
Крошка_Картошка,Морс Ягодный [Крошка-Картошка],28 кКал,"0,2 г",0 г,"6,9 г"
Крошка_Картошка,Наполнитель Брынза с Укропом [Крошка-Картошка],352 кКал,"7,5 г",34 г,"3,9 г"
Крошка_Картошка,Наполнитель Грибной Микс [Крошка-Картошка],215 кКал,"1,5 г","20,6 г","5,9 г"
Крошка_Картошка,Наполнитель Закусочный [Крошка-Картошка],38 кКал,"1,4 г","2,8 г","1,8 г"
Крошка_Картошка,Наполнитель Закусочный С Грибами [Крошка-Картошка],66 кКал,"1,5 г","4,2 г","5,4 г"
Крошка_Картошка,Наполнитель Крабовое Мясо [Крошка-Картошка],338 кКал,"3,4 г","30,4 г","12,8 г"
Крошка_Картошка,Наполнитель Крабовый [Крошка-Картошка],355 кКал,"10,5 г",34 г,"1,9 г"
Крошка_Картошка,Наполнитель Красная Рыба [Крошка-Картошка],78 кКал,2 г,"7,7 г",0 г
Крошка_Картошка,Наполнитель Красная Рыбка [Крошка-Картошка],235 кКал,17 г,"18,5 г",0 г
Крошка_Картошка,Наполнитель Куриный [Крошка-Картошка],197 кКал,"4,4 г","18,6 г","2,9 г"
Крошка_Картошка,Наполнитель Курица Барбекю [Крошка-Картошка],178 кКал,"10,8 г","10,2 г","10,8 г"
Крошка_Картошка,Наполнитель Мясное Ассорти [Крошка-Картошка],251 кКал,"9,1 г","23,5 г","0,9 г"
Крошка_Картошка,Наполнитель Мясо-Барбекю [Крошка-Картошка],167 кКал,"5,6 г","12,3 г","8,4 г"
Крошка_Картошка,Наполнитель Салат Домашний [Крошка-Картошка],237 кКал,12 г,"20,5 г","1,2 г"
Крошка_Картошка,Наполнитель Сосиски в Горчичном Соусе [Крошка-Картошка],158 кКал,"4,5 г","13,8 г","3,8 г"
Крошка_Картошка,Наполнитель Сырный [Крошка-Картошка],433 кКал,"19,1 г","38,7 г","2,3 г"
Крошка_Картошка,Наполнитель Сырный с Ветчиной [Крошка-Картошка],202 кКал,"12,3 г","16,5 г","0,9 г"
Крошка_Картошка,Наполнитель Сырный с Морковью [Крошка-Картошка],447 кКал,"13,9 г","42,4 г","2,5 г"
Крошка_Картошка,Наполнитель Тунец Васаби [Крошка-Картошка],262 кКал,"10,1 г","17,6 г",16 г
Крошка_Картошка,Наполнитель Фета со Сладким Перцем [Крошка-Картошка],370 кКал,8 г,"35,2 г","5,4 г"
Крошка_Картошка,Окрошка на Айране [Крошка-Картошка],47 кКал,3 г,"2,7 г","2,7 г"
Крошка_Картошка,Патата Грибы [Крошка-Картошка],83 кКал,"1,6 г","5,7 г","6,4 г"
Крошка_Картошка,Печёные Баклажаны [Крошка-Картошка],105 кКал,"1,5 г","5,3 г","12,7 г"
Крошка_Картошка,Печеный Картофель с Грибами [Крошка-Картошка],284 кКал,6 г,"11,2 г","40,8 г"
Крошка_Картошка,Печеный Картофель с Мясом и Маслом [Крошка-Картошка],130 кКал,"5,2 г",6 г,"13,5 г"
Крошка_Картошка,Ролл с Креветками [Крошка-Картошка],193 кКал,"9,3 г","8,6 г","19,7 г"
Крошка_Картошка,Ролл с Курицей и Овощами [Крошка-Картошка],634 кКал,"17,4 г","61,6 г","2,8 г"
Крошка_Картошка,Салат Закусочный [Крошка-Картошка],75 кКал,"2,8 г","5,5 г","3,6 г"
Крошка_Картошка,Салат Куриный [Крошка-Картошка],328 кКал,"7,4 г",31 г,"4,9 г"
Крошка_Картошка,Салат с Брынзой и Свежими Овощами [Крошка-Картошка],242 кКал,4 г,"22,4 г","6,2 г"
Крошка_Картошка,Салат с Фермерской Курочкой [Крошка-Картошка],154 кКал,"8,1 г","10,9 г","5,8 г"
Крошка_Картошка,Салат Цезарь [Крошка-Картошка],154 кКал,"8,1 г","10,9 г","5,8 г"
Крошка_Картошка,Солянка Мясная [Крошка-Картошка],49 кКал,"2,9 г","2,5 г","3,9 г"
Крошка_Картошка,Сосиски в Горчичном Соусе [Крошка-Картошка],255 кКал,"7,3 г","22,3 г","6,2 г"
Крошка_Картошка,Сырники с Вишневым Соусом [Крошка-Картошка],262 кКал,"10,1 г","8,7 г","35,7 г"
Крошка_Картошка,Сырники со Сметаной [Крошка-Картошка],245 кКал,"10,9 г","14,8 г","16,9 г"
Крошка_Картошка,Сырный с Ветчиной [Крошка-Картошка],336 кКал,"20,5 г","27,5 г","1,5 г"
Крошка_Картошка,Сэндвич Классический с Ветчиной [Крошка-Картошка],267 кКал,"8,3 г","9,4 г","37,2 г"
Крошка_Картошка,Сэндвич с Ветчиной и Сыром [Крошка-Картошка],310 кКал,"12,8 г","16,7 г","27,3 г"
Крошка_Картошка,Сэндвич с Красной Рыбкой [Крошка-Картошка],226 кКал,"10,4 г","15,5 г","21,2 г"
Крошка_Картошка,Сэндвич с Куриной Грудкой [Крошка-Картошка],300 кКал,"9,7 г","12,8 г","36,7 г"
Крошка_Картошка,Тарт Бисквитный с Вишней [Крошка-Картошка],584 кКал,"8,7 г",47 г,"31,7 г"
Крошка_Картошка,Тарт Лесная Ягода [Крошка-Картошка],150 кКал,"1,7 г","4,8 г","24,8 г"
Крошка_Картошка,Тост Мясной [Крошка-Картошка],314 кКал,"12,8 г",18 г,"25,2 г"
Крошка_Картошка,Тост с Сыром [Крошка-Картошка],420 кКал,"16,3 г","17,5 г","38,8 г"
Крошка_Картошка,Хлеб с Чесночным Маслом [Крошка-Картошка],137 кКал,"2,1 г","9,4 г",11 г
Крошка_Картошка,Холодец [Крошка-Картошка],43 кКал,"6,9 г","2,2 г","0,6 г"
Крошка_Картошка,Чизкейк [Крошка-Картошка],328 кКал,5 г,"21,3 г","29,3 г"
